loan_id,sector,ead,default_date,recovery_rate
34901,Financials,2728859.5,1/04/2020,0.456400007
26393,Utilities,2727891.5,1/06/2020,0.624300003
4422,Healthcare,2727506.5,1/08/2023,0.196400002
1321,Energy,2725548.25,1/05/2020,0.338099986
43230,Energy,2725177,1/05/2020,0.426200002
37718,Energy,2724291.5,1/06/2020,0.521700025
45028,Utilities,2721125.25,1/01/2016,0.728799999
36785,Energy,2720641.25,1/05/2020,0.679799974
45858,Telecom,2719179.75,1/06/2020,0.447899997
18053,Real_Estate,2717024.5,1/05/2020,0.663600028
20773,Industrials,2715902,1/05/2021,0.249300003
20014,Healthcare,2714939,1/09/2021,0.2447
49983,Consumer,2712418.25,1/05/2020,0.203299999
21489,Utilities,2709549.5,1/08/2015,0.577799976
49081,Energy,2708850.5,1/03/2017,0.247999996
37350,Energy,2708261.75,1/12/2027,0.677900016
40642,Financials,2707284,1/08/2024,0.614400029
43222,Retail,2706216,1/05/2017,0.464100003
19688,Consumer,2704465.25,1/11/2017,0.57160002
3077,Utilities,2700203,1/10/2020,0.578400016
36730,Telecom,2698815,1/04/2020,0.408499986
3893,Real_Estate,2697698,1/06/2023,0.573700011
4304,Utilities,2697448.25,1/06/2020,0.550599992
40903,Technology,2694348.75,1/06/2023,0.385399997
6401,Real_Estate,2692489.25,1/06/2018,0.656199992
11737,Technology,2690519.75,1/04/2020,0.340999991
26602,Industrials,2690341.75,1/09/2021,0.285100013
20402,Financials,2687780,1/01/2027,0.674000025
47277,Financials,2685799,1/12/2027,0.646399975
45243,Utilities,2684808.25,1/05/2019,0.453700006
28919,Industrials,2680242.25,1/06/2020,0.432200015
8082,Utilities,2676706.5,1/06/2020,0.520500004
45429,Technology,2676386.75,1/04/2020,0.394600004
12728,Technology,2675521.25,1/06/2022,0.359800011
1474,Healthcare,2675173,1/03/2024,0.534200013
44289,Utilities,2673446.25,1/05/2020,0.340600014
15031,Telecom,2672273.5,1/12/2021,0.397000015
16671,Utilities,2668460.5,1/06/2020,0.544499993
49920,Energy,2667411,1/06/2020,0.484400004
757,Industrials,2665734.75,1/03/2022,0.460900009
29741,Healthcare,2657805,1/01/2022,0.52609998
12521,Industrials,2653090,1/04/2020,0.444900006
29451,Telecom,2651452,1/04/2016,0.364199996
19962,Healthcare,2648395.25,1/06/2020,0.632499993
18970,Energy,2647817.25,1/06/2020,0.619400024
27012,Financials,2647784,1/04/2020,0.611199975
40040,Utilities,2645867.5,1/07/2021,0.746500015
461,Utilities,2645585.75,1/05/2020,0.704100013
9880,Utilities,2645029.5,1/04/2021,0.448399991
45958,Telecom,2644263.75,1/05/2023,0.412800014
46692,Consumer,2638842.25,1/06/2020,0.560800016
37603,Financials,2637511,1/05/2020,0.546999991
15177,Technology,2636740.75,1/06/2020,0.421799988
48492,Real_Estate,2636113.25,1/05/2020,0.554199994
402,Real_Estate,2634422.75,1/11/2022,0.473699987
326,Real_Estate,2633738.75,1/07/2021,0.7227
46710,Technology,2630241.75,1/05/2020,0.690999985
24774,Real_Estate,2626014.25,1/07/2025,0.540199995
33281,Consumer,2625636,1/06/2020,0.226500005
44241,Real_Estate,2624720,1/06/2020,0.562600017
30096,Energy,2623672.5,1/02/2019,0.444200009
33454,Energy,2623423,1/05/2020,0.532400012
21490,Energy,2623153,1/10/2020,0.430500001
25561,Energy,2619996.5,1/04/2020,0.268000007
10033,Utilities,2619721,1/05/2020,0.594600022
42096,Energy,2619145,1/06/2023,0.483200014
43239,Energy,2618667.25,1/03/2021,0.587599993
16575,Industrials,2616838,1/07/2018,0.564800024
33963,Real_Estate,2616645.25,1/06/2021,0.736500025
25417,Retail,2616567.25,1/11/2024,0.459199995
33723,Financials,2616482.5,1/03/2024,0.458900005
27143,Real_Estate,2616368.5,1/04/2020,0.373400003
36951,Energy,2614066.75,1/04/2020,0.665700018
7080,Industrials,2613299.75,1/06/2020,0.430799991
25906,Telecom,2612977.75,1/12/2024,0.479299992
27054,Consumer,2610824,1/11/2019,0.437400013
38828,Industrials,2610743.25,1/03/2027,0.609099984
12465,Telecom,2610262.75,1/10/2022,0.430299997
21662,Consumer,2607775,1/04/2020,0.437900007
18175,Healthcare,2607746.25,1/04/2020,0.470999986
12266,Telecom,2607527.75,1/10/2029,0.400400013
21651,Healthcare,2605026,1/05/2020,0.377499998
7873,Retail,2604469.75,1/08/2017,0.577300012
19857,Industrials,2603725.25,1/06/2020,0.338999987
19353,Healthcare,2601139.5,1/09/2022,0.668500006
11763,Energy,2599144.75,1/07/2020,0.442000002
46646,Real_Estate,2598738.25,1/02/2021,0.690800011
44189,Technology,2597111.5,1/07/2023,0.28670001
7315,Healthcare,2595552.25,1/06/2020,0.336499989
19288,Consumer,2594062,1/03/2024,0.116400003
12909,Utilities,2593575.25,1/07/2026,0.531000018
5908,Financials,2591432,1/10/2022,0.623300016
8513,Retail,2589530.25,1/05/2020,0.396499991
23881,Energy,2589515.75,1/06/2020,0.602599978
27476,Real_Estate,2587824.25,1/01/2020,0.456499994
28438,Industrials,2586812.75,1/07/2022,0.620999992
399,Energy,2586403,1/06/2020,0.435900003
26527,Energy,2585300.75,1/06/2020,0.542999983
20789,Utilities,2584130.25,1/04/2021,0.67019999
5732,Energy,2583193.75,1/04/2019,0.272799999
25736,Consumer,2582952.75,1/06/2018,0.299600005
9335,Consumer,2580420.25,1/06/2020,0.58130002
41084,Healthcare,2580310,1/04/2020,0.518299997
32525,Financials,2579309.25,1/06/2020,0.564700007
45124,Telecom,2578008.25,1/06/2020,0.593999982
14364,Financials,2576193.5,1/03/2025,0.448700011
31749,Energy,2574923.5,1/05/2020,0.473100007
12967,Retail,2574758.5,1/06/2020,0.508400023
33830,Technology,2574105,1/06/2020,0.424899995
13602,Energy,2573111.5,1/06/2018,0.633000016
38662,Industrials,2569814.25,1/06/2020,0.424299985
794,Energy,2566486,1/05/2020,0.3838
7600,Telecom,2563853.5,1/05/2020,0.524800003
34528,Consumer,2561867.5,1/04/2020,0.115500003
8689,Financials,2560149.5,1/04/2020,0.375699997
19009,Telecom,2559613.75,1/05/2020,0.412099987
48825,Healthcare,2559551.75,1/04/2016,0.524399996
37337,Technology,2557274.75,1/05/2020,0.056299999
33321,Utilities,2555881.5,1/03/2020,0.387800008
19786,Industrials,2554932.75,1/09/2020,0.37560001
22549,Financials,2554524,1/04/2020,0.374199986
30464,Technology,2554033.5,1/05/2020,0.144700006
21260,Technology,2553921.25,1/10/2026,0.167999998
48791,Industrials,2553470.25,1/04/2020,0.594299972
15092,Industrials,2553209,1/04/2020,0.410899997
19201,Consumer,2551954.5,1/10/2023,0.455000013
45354,Utilities,2549600.5,1/04/2020,0.398499995
44575,Telecom,2547657.75,1/05/2020,0.420899987
1917,Technology,2547362,1/09/2017,0.32069999
41188,Healthcare,2547318.75,1/06/2020,0.344000012
8567,Retail,2545904.25,1/08/2017,0.299899995
37545,Healthcare,2545638.75,1/12/2018,0.370599985
35241,Real_Estate,2543519.5,1/01/2026,0.636699975
9610,Financials,2541931,1/04/2020,0.443300009
1404,Utilities,2541481,1/10/2019,0.628899992
13171,Financials,2541375.75,1/05/2020,0.704699993
33258,Financials,2540129.25,1/04/2018,0.622699976
11271,Technology,2539898.25,1/04/2020,0.254099995
16742,Technology,2539697.75,1/06/2020,0.385699987
34806,Consumer,2538852.25,1/04/2024,0.335500002
43683,Financials,2537626.5,1/04/2018,0.476599991
72,Telecom,2536560.25,1/08/2028,0.577700019
43880,Financials,2535120.75,1/04/2027,0.294499993
5712,Financials,2534920.25,1/04/2020,0.425700009
29280,Energy,2528945.75,1/04/2022,0.444000006
43000,Technology,2527900.75,1/07/2022,0.131899998
40407,Technology,2524397,1/08/2019,0.241099998
43425,Telecom,2524386.25,1/03/2022,0.505100012
41284,Industrials,2519052.5,1/05/2018,0.45449999
10750,Healthcare,2514817,1/10/2025,0.202299997
19608,Consumer,2514662.75,1/10/2023,0.246900007
27017,Industrials,2513828.75,1/06/2020,0.544799984
44827,Telecom,2506603,1/04/2023,0.517199993
44713,Healthcare,2506015,1/09/2026,0.38350001
30422,Utilities,2504417.75,1/06/2024,0.490700006
44685,Telecom,2503192.25,1/12/2022,0.305500001
31644,Energy,2503132,1/06/2022,0.384499997
22923,Real_Estate,2502780.25,1/07/2020,0.233899996
2117,Technology,2501748,1/10/2022,0.445600003
24538,Utilities,2501297,1/06/2020,0.597800016
11222,Healthcare,2499416.75,1/08/2025,0.509199977
13346,Utilities,2498543.25,1/04/2019,0.403400004
32644,Healthcare,2496985.5,1/07/2019,0.385899991
35688,Telecom,2496080.5,1/04/2020,0.390799999
5259,Technology,2494699.5,1/06/2020,0.209399998
49296,Consumer,2491963.5,1/06/2020,0.55309999
8004,Technology,2488507.75,1/01/2017,0.463999987
20801,Industrials,2485994.75,1/10/2023,0.314200014
1659,Telecom,2485921.75,1/04/2020,0.338999987
24065,Healthcare,2485677.25,1/04/2021,0.418599993
29261,Telecom,2483928.25,1/05/2020,0.653500021
31447,Utilities,2483302,1/04/2020,0.375699997
33472,Industrials,2479760,1/04/2027,0.530399978
30813,Energy,2479089.5,1/05/2020,0.6347
26886,Financials,2477940.75,1/05/2020,0.485599995
5848,Retail,2475958.25,1/07/2019,0.210700005
39523,Utilities,2475223.25,1/01/2022,0.6972
19049,Industrials,2472337,1/04/2020,0.393099993
17570,Real_Estate,2471635.5,1/05/2020,0.533299983
8977,Real_Estate,2471217.5,1/07/2018,0.596700013
45418,Telecom,2471043.5,1/04/2020,0.559599996
26019,Industrials,2469964.25,1/04/2023,0.263799995
20076,Utilities,2468843.75,1/03/2020,0.559599996
26653,Telecom,2466616,1/06/2020,0.445800006
28043,Energy,2464757,1/06/2024,0.461600006
24379,Financials,2464213.5,1/06/2019,0.280200005
44829,Real_Estate,2462974.5,1/05/2020,0.583800018
5051,Consumer,2462261.25,1/05/2020,0.277799994
27403,Consumer,2461240.25,1/04/2016,0.578499973
22828,Financials,2460936.25,1/04/2020,0.38409999
18552,Energy,2459048.25,1/04/2020,0.353599995
40430,Real_Estate,2454202.75,1/05/2020,0.441599995
31333,Energy,2452967.75,1/04/2020,0.439999998
25414,Healthcare,2452475.25,1/05/2019,0.475499988
43149,Energy,2452244.5,1/11/2018,0.471199989
47921,Telecom,2450746.75,1/08/2020,0.513800025
40850,Utilities,2449633.5,1/10/2019,0.650600016
32698,Financials,2448978.75,1/06/2020,0.646300018
30760,Financials,2439712,1/02/2020,0.420100003
17159,Healthcare,2439245.5,1/06/2017,0.622200012
350,Technology,2439232,1/06/2026,0.061000001
11443,Energy,2437606.75,1/03/2024,0.575600028
63,Utilities,2436989.25,1/06/2016,0.59920001
3639,Financials,2436303,1/05/2020,0.440499991
31202,Telecom,2436290,1/06/2020,0.370299995
17759,Real_Estate,2435367.75,1/12/2024,0.342400014
39669,Utilities,2432145.75,1/12/2021,0.328200012
5090,Utilities,2430893.5,1/09/2015,0.576799989
46137,Financials,2426827.25,1/04/2018,0.402999997
29781,Telecom,2425957.75,1/06/2020,0.435499996
13024,Energy,2425452.5,1/10/2023,0.505599976
23220,Consumer,2425384.75,1/05/2020,0.35620001
25917,Retail,2424636.5,1/05/2020,0.57249999
46368,Financials,2419797.25,1/12/2021,0.495700002
33401,Real_Estate,2419786.25,1/04/2020,0.582799971
44387,Healthcare,2419116.5,1/10/2024,0.620999992
34557,Real_Estate,2418909.25,1/11/2020,0.625699997
9308,Healthcare,2416636.5,1/06/2020,0.414999992
18209,Industrials,2415006.25,1/07/2022,0.2465
14412,Industrials,2414711,1/07/2021,0.229599997
12987,Utilities,2414606,1/10/2023,0.45629999
43732,Consumer,2414116.25,1/06/2020,0.406100005
46880,Energy,2412326.25,1/09/2018,0.576699972
12874,Telecom,2412205.75,1/05/2020,0.375099987
3481,Technology,2411053.25,1/04/2020,0.377999991
14409,Utilities,2407786.75,1/09/2024,0.58160001
29679,Financials,2402753.75,1/05/2020,0.386400014
938,Energy,2402217,1/04/2020,0.537500024
19252,Technology,2400964.25,1/04/2020,0.271400005
47896,Technology,2400911.25,1/06/2020,0.460000008
18804,Industrials,2400079.75,1/05/2020,0.673900008
19452,Energy,2398589,1/11/2018,0.560199976
13715,Retail,2398241.5,1/04/2016,0.287099987
44952,Consumer,2396200.75,1/05/2020,0.32249999
47324,Telecom,2395870.25,1/12/2019,0.556299984
41682,Telecom,2391785.25,1/05/2026,0.343400002
8196,Energy,2391740.25,1/05/2020,0.476200014
48333,Industrials,2391617.5,1/02/2027,0.535899997
40802,Energy,2390029.25,1/04/2024,0.659300029
27197,Healthcare,2388514.5,1/04/2020,0.442499995
20777,Telecom,2386025.25,1/04/2020,0.485000014
44487,Technology,2384903.25,1/05/2021,0.497399986
46224,Financials,2381690.75,1/05/2020,0.398299992
39153,Industrials,2381415.75,1/05/2024,0.634500027
35546,Financials,2380594.75,1/07/2022,0.52640003
22851,Energy,2379945.25,1/07/2020,0.525200009
18162,Consumer,2379530.25,1/06/2021,0.493900001
18916,Financials,2379064.5,1/10/2018,0.185800001
20290,Technology,2377954.25,1/02/2022,0.498199999
24491,Financials,2375304.5,1/06/2020,0.631500006
47860,Real_Estate,2372279.75,1/04/2020,0.467099994
30732,Financials,2372160.25,1/04/2020,0.666299999
8543,Utilities,2371822.75,1/06/2020,0.56099999
6670,Energy,2371323.75,1/05/2020,0.579100013
38889,Industrials,2371214,1/04/2020,0.628400028
44265,Consumer,2370264.25,1/04/2020,0.420700014
42412,Consumer,2367087.25,1/05/2020,0.494100004
44432,Consumer,2364630.75,1/06/2020,0.474799991
42307,Industrials,2364497.25,1/11/2019,0.429500014
33695,Energy,2361188.75,1/06/2020,0.364300013
4189,Energy,2361070.5,1/10/2024,0.495900005
2129,Real_Estate,2359707,1/05/2022,0.367799997
28069,Technology,2359495.25,1/06/2023,0.259799987
40574,Financials,2359466,1/04/2020,0.62529999
45226,Energy,2358064.75,1/05/2020,0.581200004
31930,Retail,2357765.25,1/04/2020,0.283399999
48400,Real_Estate,2357397.5,1/05/2020,0.505500019
3629,Industrials,2354122.75,1/05/2020,0.356099993
37965,Consumer,2352819,1/06/2020,0.4815
7678,Telecom,2352727.5,1/11/2021,0.260500014
42694,Healthcare,2352181.5,1/08/2027,0.190899998
24068,Industrials,2351979.25,1/04/2026,0.513000011
24323,Telecom,2351308.5,1/05/2020,0.212099999
49133,Telecom,2350778.25,1/06/2021,0.639199972
2005,Energy,2350699.5,1/02/2027,0.548099995
19256,Healthcare,2348968.25,1/10/2021,0.410299987
3183,Financials,2348794.75,1/10/2023,0.537500024
30885,Healthcare,2346933.75,1/05/2020,0.319900006
11603,Industrials,2345621.5,1/01/2019,0.588800013
11673,Retail,2344993.5,1/04/2020,0.465999991
40362,Real_Estate,2343894,1/04/2017,0.710600019
37931,Technology,2343738,1/03/2021,0.339300007
1838,Financials,2343108,1/04/2020,0.691100001
6055,Utilities,2342421.5,1/05/2020,0.552200019
33036,Industrials,2341375.5,1/05/2020,0.467999995
44462,Utilities,2341173.5,1/07/2018,0.292199999
1286,Technology,2340453.25,1/01/2025,0.202099994
24255,Energy,2339219,1/08/2024,0.567499995
21886,Energy,2338638.25,1/06/2020,0.671400011
12883,Real_Estate,2338513.5,1/05/2020,0.433699995
2779,Industrials,2336817.75,1/06/2020,0.528100014
13240,Telecom,2335806.75,1/04/2020,0.379099995
37834,Utilities,2333332.25,1/01/2018,0.655200005
39539,Real_Estate,2331486.5,1/08/2017,0.278499991
14852,Industrials,2329242,1/09/2021,0.201100007
38548,Technology,2327359.75,1/05/2020,0.128999993
2636,Retail,2326744.25,1/08/2023,0.565100014
18903,Industrials,2324651.5,1/04/2020,0.617900014
3906,Technology,2322951.5,1/05/2020,0.144099995
20969,Utilities,2321859.25,1/11/2022,0.331400007
6031,Industrials,2320913.25,1/06/2020,0.655399978
26663,Financials,2320170.75,1/06/2017,0.649600029
35349,Telecom,2318854.25,1/09/2017,0.4727
19549,Real_Estate,2314303.25,1/04/2020,0.424600005
43335,Energy,2313061.25,1/12/2018,0.480199993
5339,Consumer,2312875,1/05/2020,0.0986
47773,Telecom,2312322.25,1/06/2020,0.423400015
4213,Utilities,2312219.75,1/04/2020,0.342500001
49006,Financials,2310493.5,1/12/2019,0.346199989
25524,Technology,2309787,1/12/2025,0.287999988
19851,Telecom,2308696.75,1/03/2026,0.54460001
11420,Telecom,2307352,1/08/2018,0.453700006
19682,Healthcare,2302062.5,1/07/2024,0.332700014
18949,Technology,2301818.75,1/05/2020,0.289999992
5105,Financials,2300879,1/06/2020,0.707099974
46427,Telecom,2300218.25,1/05/2019,0.476399988
8968,Utilities,2300043.75,1/03/2022,0.336199999
1586,Real_Estate,2299981.25,1/08/2025,0.475199997
27446,Financials,2299066.25,1/02/2026,0.50150001
19736,Financials,2296107,1/06/2015,0.552299976
42951,Industrials,2295405.5,1/04/2020,0.437700003
20731,Telecom,2294658,1/08/2022,0.288899988
14360,Industrials,2294563.25,1/04/2020,0.636399984
24148,Financials,2293871.75,1/07/2023,0.416099995
41064,Financials,2292930,1/06/2020,0.606999993
37543,Real_Estate,2291166.25,1/07/2018,0.526799977
8265,Energy,2290861.5,1/07/2024,0.3829
15940,Industrials,2290388.5,1/04/2020,0.557600021
22885,Technology,2290323,1/06/2020,0.170699999
34353,Real_Estate,2290160.75,1/06/2020,0.685699999
16338,Telecom,2289733.75,1/06/2020,0.482300013
16186,Financials,2289087.5,1/06/2020,0.577700019
24489,Retail,2286948.25,1/04/2020,0.280699998
27842,Energy,2285869.5,1/06/2020,0.644200027
9377,Industrials,2285753.75,1/11/2026,0.469099998
19327,Real_Estate,2284444.25,1/04/2027,0.569599986
8677,Utilities,2283201.25,1/12/2024,0.756600022
17380,Telecom,2282801.25,1/08/2027,0.382499993
30828,Consumer,2277503.25,1/12/2021,0.203899994
13145,Energy,2276817.25,1/09/2026,0.362100005
5332,Utilities,2271671.75,1/10/2020,0.62559998
4843,Technology,2269661.25,1/03/2016,0.380800009
37808,Healthcare,2269224.25,1/06/2020,0.444200009
7936,Telecom,2267397,1/09/2017,0.304699987
38895,Financials,2267191.75,1/12/2021,0.473100007
40706,Energy,2265852,1/07/2022,0.595099986
17584,Technology,2263707,1/05/2020,0.248799995
42261,Telecom,2261810.75,1/06/2021,0.611400008
34277,Telecom,2261279.25,1/05/2020,0.253899992
47894,Consumer,2261191.5,1/04/2020,0.386500001
44464,Real_Estate,2260349,1/05/2020,0.375800014
6321,Technology,2258853.25,1/03/2026,0.35589999
20838,Technology,2258178.25,1/05/2020,0.282099992
3551,Real_Estate,2258149,1/03/2019,0.529799998
1338,Technology,2257139.25,1/03/2027,0.132100001
30202,Healthcare,2257103,1/09/2020,0.629700005
7217,Healthcare,2255446,1/06/2018,0.662500024
41232,Real_Estate,2254861.25,1/05/2020,0.549099982
2587,Real_Estate,2254775,1/08/2017,0.661000013
37280,Healthcare,2253221.75,1/06/2028,0.487300009
16644,Financials,2253103,1/11/2019,0.627300024
24406,Real_Estate,2252055.5,1/08/2021,0.688399971
42786,Telecom,2252023,1/04/2022,0.491699994
14447,Financials,2251968,1/04/2020,0.520200014
39771,Technology,2251936.5,1/04/2020,0.324800014
27618,Technology,2251039.75,1/05/2020,0.364199996
41639,Financials,2249754.5,1/04/2020,0.450300008
27609,Real_Estate,2246478.5,1/09/2026,0.266400009
9804,Telecom,2246044.75,1/02/2022,0.529100001
40390,Financials,2245262,1/12/2026,0.543200016
46693,Telecom,2245172.25,1/05/2020,0.31400001
42229,Utilities,2241938.75,1/02/2021,0.653500021
48805,Real_Estate,2241289.5,1/06/2020,0.761099994
19320,Financials,2239237.5,1/02/2017,0.58950001
32814,Real_Estate,2238346.5,1/03/2021,0.576099992
33697,Energy,2238334,1/04/2021,0.674499989
18733,Financials,2237584.25,1/05/2020,0.457500011
3297,Industrials,2236290.25,1/05/2020,0.451499999
16090,Utilities,2236198.75,1/03/2020,0.499500006
6475,Energy,2234666.25,1/05/2020,0.599600017
23134,Energy,2234435,1/11/2022,0.619300008
48062,Healthcare,2234094,1/01/2019,0.660099983
12399,Utilities,2233296.5,1/07/2019,0.40079999
2343,Energy,2231295.75,1/07/2018,0.542599976
37391,Utilities,2230485.5,1/05/2028,0.43720001
20987,Energy,2228901.5,1/05/2020,0.353199989
6471,Healthcare,2225142,1/03/2018,0.541199982
18344,Technology,2224863.5,1/06/2020,0.354999989
13836,Retail,2221457,1/04/2021,0.291000009
28400,Technology,2221169.25,1/12/2019,0.381099999
7144,Financials,2220653.5,1/07/2027,0.736100018
31889,Technology,2219743.75,1/05/2020,0.1065
18810,Financials,2218772.5,1/07/2021,0.441100001
15895,Healthcare,2216501.75,1/02/2017,0.676900029
25489,Industrials,2216398.75,1/05/2020,0.226099998
31902,Industrials,2215766.75,1/06/2017,0.280000001
13786,Utilities,2213453.5,1/04/2022,0.629100025
44530,Energy,2212484,1/05/2022,0.498600006
23890,Energy,2211327.5,1/04/2020,0.515900016
16057,Technology,2211004.75,1/11/2022,0.197600007
19442,Telecom,2210227.75,1/07/2025,0.396100014
35163,Consumer,2210161.5,1/06/2020,0.245399997
49720,Financials,2209078.5,1/05/2020,0.492000014
40910,Real_Estate,2207942.5,1/04/2020,0.459100008
8834,Consumer,2205608.25,1/05/2020,0.513700008
16376,Financials,2203872.5,1/10/2023,0.524200022
41842,Utilities,2203619,1/09/2022,0.587800026
30242,Healthcare,2203444.75,1/06/2020,0.354799986
30299,Telecom,2202816.75,1/11/2019,0.422699988
48774,Financials,2202560.75,1/02/2018,0.438699991
30324,Energy,2202109.25,1/04/2020,0.39379999
8815,Utilities,2201024.75,1/11/2025,0.229200006
6305,Consumer,2200213.5,1/03/2023,0.168699995
47599,Industrials,2197551.75,1/07/2019,0.476900011
15460,Financials,2197510.25,1/09/2022,0.594399989
13064,Industrials,2196367.75,1/05/2028,0.588800013
15357,Financials,2195373.25,1/07/2024,0.435799986
22947,Consumer,2195293.25,1/10/2020,0.300599992
12144,Utilities,2192465.25,1/05/2020,0.453200012
2049,Retail,2191332,1/11/2025,0.401800007
21389,Utilities,2190726,1/05/2020,0.703800023
33983,Telecom,2190502,1/06/2020,0.481400013
39043,Healthcare,2188783.25,1/05/2020,0.510599971
1993,Telecom,2188566.75,1/11/2017,0.538100004
22979,Financials,2187876.5,1/01/2028,0.426499993
32087,Utilities,2184892,1/04/2020,0.399199992
23729,Utilities,2184636.75,1/08/2023,0.395099998
4368,Industrials,2184067.25,1/02/2020,0.474599987
40225,Energy,2183549.5,1/03/2023,0.527499974
48761,Energy,2183075.5,1/05/2020,0.39199999
24993,Real_Estate,2181844.75,1/04/2020,0.64410001
8624,Energy,2180979,1/11/2021,0.710699975
27393,Telecom,2180621,1/05/2020,0.546500027
33120,Industrials,2179466.25,1/01/2029,0.519400001
48227,Industrials,2179418.25,1/03/2025,0.433400005
2386,Utilities,2175683.25,1/06/2020,0.573800027
40373,Real_Estate,2174901.5,1/08/2021,0.453500003
42522,Healthcare,2172980.75,1/07/2019,0.575800002
29921,Healthcare,2170282.75,1/04/2016,0.536199987
37491,Telecom,2167534.5,1/07/2028,0.526000023
39294,Healthcare,2165726.75,1/01/2024,0.530200005
11796,Energy,2165159.5,1/11/2017,0.300700009
47441,Telecom,2164556.75,1/04/2020,0.382299989
24505,Energy,2164508.75,1/11/2019,0.193800002
5579,Real_Estate,2163813.25,1/03/2018,0.480199993
9815,Utilities,2163255.75,1/03/2019,0.466500014
6731,Healthcare,2162822.25,1/09/2024,0.504499972
5973,Healthcare,2161721.75,1/01/2026,0.231999993
48909,Telecom,2161652.25,1/04/2020,0.488400012
46125,Real_Estate,2160117.75,1/12/2018,0.567300022
14543,Utilities,2159387.25,1/06/2020,0.733399987
10728,Real_Estate,2158855,1/08/2023,0.506399989
3697,Financials,2156686,1/03/2022,0.557399988
13711,Real_Estate,2155257,1/08/2022,0.628799975
13283,Utilities,2153708,1/03/2029,0.55309999
41979,Utilities,2153294.75,1/12/2016,0.583999991
32338,Technology,2151808.75,1/04/2020,0.202299997
21545,Financials,2149992,1/06/2020,0.405200005
34113,Healthcare,2148017.75,1/04/2020,0.438499987
18488,Financials,2146978.5,1/09/2024,0.477299988
23034,Energy,2146845.25,1/04/2020,0.351200014
47813,Industrials,2146523.25,1/03/2024,0.674300015
1090,Financials,2146058.75,1/06/2020,0.2447
38273,Financials,2145793.75,1/11/2016,0.372299999
40023,Healthcare,2145450.5,1/03/2026,0.594699979
16937,Real_Estate,2143945,1/05/2020,0.574699998
34862,Technology,2141140,1/04/2020,0.532800019
2716,Financials,2141088.25,1/06/2018,0.517799973
44681,Financials,2139525,1/06/2021,0.275200009
1782,Consumer,2138224.75,1/11/2021,0.480500013
24359,Consumer,2137407,1/05/2020,0.42809999
4738,Industrials,2135887,1/01/2019,0.574100018
48968,Telecom,2134764,1/04/2020,0.557699978
10097,Financials,2134149.25,1/11/2022,0.301400006
41669,Financials,2133569.75,1/06/2020,0.789499998
49072,Telecom,2133449.5,1/11/2017,0.367900014
9859,Utilities,2130810.75,1/04/2020,0.55339998
38900,Utilities,2126960.5,1/04/2023,0.497999996
13113,Real_Estate,2126153.75,1/05/2025,0.434399992
30562,Real_Estate,2125299.25,1/06/2019,0.571099997
29892,Industrials,2125101.5,1/01/2017,0.484899998
13871,Technology,2124177.5,1/12/2018,0.184799999
37069,Telecom,2122457.25,1/05/2020,0.510999978
13656,Telecom,2120209,1/10/2021,0.496499985
38539,Technology,2119328.75,1/05/2020,0.322299987
25711,Healthcare,2116213.5,1/06/2020,0.721599996
43768,Industrials,2115727,1/04/2018,0.373199999
17740,Technology,2114634,1/05/2017,0.382600009
4285,Energy,2112644.75,1/05/2020,0.461699992
20268,Healthcare,2112131,1/05/2020,0.506099999
1435,Healthcare,2111484.75,1/05/2022,0.61500001
35602,Industrials,2110314,1/05/2020,0.459600002
22484,Energy,2107971.5,1/05/2016,0.376300007
24890,Energy,2107493.75,1/10/2019,0.2456
18055,Real_Estate,2107196,1/12/2024,0.489199996
38598,Financials,2107010,1/12/2023,0.440400004
15581,Technology,2104707.25,1/10/2024,0.675499976
21762,Financials,2104288.75,1/09/2019,0.348500013
1202,Utilities,2103984,1/03/2024,0.414900005
48140,Retail,2103287.75,1/10/2022,0.424600005
16714,Technology,2101809.5,1/12/2021,0.337799996
10025,Utilities,2101227.75,1/06/2022,0.192699999
9769,Financials,2100867.25,1/02/2024,0.533100009
44794,Industrials,2099899.25,1/06/2023,0.540499985
11174,Energy,2095428.375,1/09/2016,0.292600006
37902,Energy,2094731.375,1/06/2026,0.592299998
38228,Healthcare,2094086.125,1/05/2025,0.426099986
11483,Retail,2093573,1/03/2016,0.328500003
19395,Real_Estate,2093170,1/05/2020,0.683600008
20234,Energy,2092844.25,1/12/2018,0.533999979
33098,Energy,2091744.25,1/12/2025,0.368900001
20615,Telecom,2090647.375,1/05/2020,0.313199997
8805,Technology,2090489.375,1/11/2024,0.290399998
7263,Technology,2090296.25,1/02/2021,0.391000003
15336,Financials,2089211.375,1/04/2019,0.2324
15515,Consumer,2083944.25,1/12/2029,0.189899996
9071,Healthcare,2083876.25,1/03/2022,0.557900012
48207,Telecom,2081466.625,1/08/2025,0.664200008
17780,Energy,2081339.625,1/05/2025,0.412900001
21837,Energy,2079766.875,1/09/2023,0.541999996
12791,Real_Estate,2079455.375,1/04/2020,0.319000006
11511,Energy,2078804.375,1/03/2018,0.277200013
12789,Telecom,2077521.125,1/04/2020,0.344000012
47106,Telecom,2077233.375,1/01/2024,0.397500008
31429,Financials,2076413,1/11/2018,0.499500006
44618,Telecom,2075366.125,1/04/2020,0.589999974
20994,Energy,2073343,1/11/2021,0.707400024
12729,Energy,2072397,1/07/2018,0.413899988
5127,Utilities,2071566,1/06/2023,0.395399988
30958,Telecom,2070251.375,1/08/2022,0.2852
